Gene_id	Coverage	FPKM	TPM
NGJCOJPH_01537	73.683571	36.000652	39.028503
NGJCOJPH_01538	150.822998	73.689774	79.887489
NGJCOJPH_01539	180.340347	88.111496	95.522163
NGJCOJPH_01540	89.858147	43.903297	47.595806
NGJCOJPH_01541	130.873032	63.942532	69.320457
NGJCOJPH_01542	276.301971	134.996857	146.350845
NGJCOJPH_01543	137.469589	67.165512	72.814499
NGJCOJPH_01544	395.450043	193.210754	209.460846
NGJCOJPH_01545	243.518921	118.979561	128.986404
NGJCOJPH_01546	90.274788	44.106861	47.816490
NGJCOJPH_01547	139.341049	68.079880	73.805771
NGJCOJPH_01548	221.001923	107.978111	117.059669
NGJCOJPH_01549	135.083008	65.999458	71.550385
NGJCOJPH_01550	625.482605	305.601074	331.303864
NGJCOJPH_01551	225.228790	110.043289	119.298538
NGJCOJPH_01552	147.447479	72.040550	78.099556
NGJCOJPH_01553	121.635185	59.429062	64.427376
NGJCOJPH_01554	107.312035	52.430996	56.840733
NGJCOJPH_01555	333.175903	162.784576	176.475662
NGJCOJPH_01556	325.766174	159.164307	172.550903
NGJCOJPH_01557	131.227661	64.115799	69.508293
NGJCOJPH_01558	206.548569	100.916428	109.404060
NGJCOJPH_01559	139.483368	68.149406	73.881149
NGJCOJPH_01560	82.250755	40.186440	43.566345
NGJCOJPH_01561	171.373703	83.730537	90.772728
